{first_ts=35000, last_ts=38000, value=19.25, key=282}
{first_ts=37000, last_ts=38000, value=34.5, key=356}
{first_ts=37000, last_ts=38000, value=30.5, key=256}
{first_ts=37000, last_ts=38000, value=30.5, key=239}
{first_ts=37000, last_ts=38000, value=31.5, key=304}
{first_ts=35000, last_ts=38000, value=20.0, key=829}
{first_ts=37000, last_ts=38000, value=31.5, key=269}
{first_ts=37000, last_ts=38000, value=33.0, key=330}
{first_ts=37000, last_ts=38000, value=31.0, key=277}
{first_ts=37000, last_ts=38000, value=37.0, key=333}
{first_ts=37000, last_ts=38000, value=30.5, key=247}
{first_ts=38000, last_ts=39000, value=32.5, key=291}
{first_ts=38000, last_ts=39000, value=19.5, key=622}
{first_ts=38000, last_ts=39000, value=29.5, key=251}
{first_ts=38000, last_ts=39000, value=28.5, key=222}
{first_ts=38000, last_ts=39000, value=28.5, key=218}
{first_ts=38000, last_ts=39000, value=31.0, key=278}
{first_ts=30000, last_ts=39000, value=16.0, key=767}
{first_ts=36000, last_ts=39000, value=23.25, key=198}
{first_ts=37000, last_ts=39000, value=20.666666666666668, key=347}
{first_ts=38000, last_ts=39000, value=32.5, key=298}
{first_ts=38000, last_ts=39000, value=33.0, key=360}
{first_ts=39000, last_ts=40000, value=31.5, key=343}
{first_ts=39000, last_ts=40000, value=32.5, key=373}
{first_ts=39000, last_ts=40000, value=32.0, key=244}
{first_ts=39000, last_ts=40000, value=30.5, key=324}
{first_ts=39000, last_ts=40000, value=37.5, key=388}
{first_ts=39000, last_ts=40000, value=28.5, key=233}
{first_ts=39000, last_ts=40000, value=28.5, key=262}
{first_ts=39000, last_ts=40000, value=34.5, key=355}
{first_ts=39000, last_ts=40000, value=32.5, key=345}
{first_ts=17000, last_ts=40000, value=23.25, key=289}
{first_ts=38000, last_ts=41000, value=17.0, key=913}
{first_ts=40000, last_ts=41000, value=35.0, key=321}
{first_ts=40000, last_ts=41000, value=30.5, key=285}
{first_ts=33000, last_ts=41000, value=18.333333333333332, key=844}
{first_ts=40000, last_ts=41000, value=28.0, key=144}
{first_ts=40000, last_ts=41000, value=28.5, key=228}
{first_ts=40000, last_ts=41000, value=20.5, key=500}
{first_ts=9000, last_ts=41000, value=23.242424242424242, key=213}
{first_ts=40000, last_ts=41000, value=34.0, key=210}
{first_ts=40000, last_ts=42000, value=16.333333333333332, key=960}
{first_ts=41000, last_ts=42000, value=33.0, key=426}
{first_ts=41000, last_ts=42000, value=29.5, key=315}
{first_ts=40000, last_ts=42000, value=16.666666666666668, key=636}
{first_ts=41000, last_ts=42000, value=30.5, key=303}
{first_ts=38000, last_ts=42000, value=35.6, key=383}
{first_ts=41000, last_ts=42000, value=27.5, key=243}
{first_ts=41000, last_ts=42000, value=29.5, key=328}
{first_ts=41000, last_ts=42000, value=34.5, key=469}
{first_ts=41000, last_ts=42000, value=31.5, key=400}
{first_ts=41000, last_ts=42000, value=30.0, key=189}
{first_ts=36000, last_ts=42000, value=20.285714285714285, key=711}
{first_ts=9000, last_ts=43000, value=18.771428571428572, key=305}
{first_ts=42000, last_ts=43000, value=25.5, key=382}
{first_ts=42000, last_ts=43000, value=32.5, key=236}
{first_ts=42000, last_ts=43000, value=32.0, key=416}
{first_ts=42000, last_ts=43000, value=31.5, key=235}
{first_ts=41000, last_ts=43000, value=20.333333333333332, key=729}
{first_ts=41000, last_ts=43000, value=24.0, key=723}
{first_ts=29000, last_ts=43000, value=22.0, key=700}
{first_ts=42000, last_ts=43000, value=30.5, key=310}
{first_ts=38000, last_ts=43000, value=16.666666666666668, key=422}
{first_ts=42000, last_ts=43000, value=34.5, key=486}
{first_ts=43000, last_ts=44000, value=30.5, key=410}
{first_ts=41000, last_ts=44000, value=38.25, key=386}
{first_ts=43000, last_ts=44000, value=31.5, key=452}
{first_ts=37000, last_ts=44000, value=21.625, key=538}
{first_ts=43000, last_ts=44000, value=37.0, key=524}
{first_ts=43000, last_ts=44000, value=33.0, key=273}
{first_ts=43000, last_ts=44000, value=31.5, key=267}
{first_ts=43000, last_ts=44000, value=31.5, key=444}
{first_ts=11000, last_ts=44000, value=20.735294117647058, key=327}
{first_ts=41000, last_ts=44000, value=23.25, key=553}
{first_ts=43000, last_ts=44000, value=34.5, key=385}
{first_ts=44000, last_ts=45000, value=30.5, key=441}
{first_ts=44000, last_ts=45000, value=34.5, key=494}
{first_ts=44000, last_ts=45000, value=35.0, key=460}
{first_ts=44000, last_ts=45000, value=34.0, key=425}
{first_ts=42000, last_ts=45000, value=18.0, key=282}
{first_ts=44000, last_ts=45000, value=30.5, key=449}
{first_ts=44000, last_ts=45000, value=32.5, key=317}
{first_ts=44000, last_ts=45000, value=31.5, key=413}
{first_ts=44000, last_ts=45000, value=29.0, key=366}
{first_ts=44000, last_ts=45000, value=30.5, key=450}
{first_ts=45000, last_ts=46000, value=33.0, key=518}
{first_ts=42000, last_ts=46000, value=20.0, key=622}
{first_ts=35000, last_ts=46000, value=21.5, key=557}
{first_ts=45000, last_ts=46000, value=27.5, key=353}
{first_ts=45000, last_ts=46000, value=37.0, key=634}
{first_ts=45000, last_ts=46000, value=33.0, key=544}
{first_ts=13000, last_ts=46000, value=23.38235294117647, key=370}
{first_ts=45000, last_ts=46000, value=33.0, key=377}
{first_ts=45000, last_ts=46000, value=29.5, key=335}
{first_ts=45000, last_ts=47000, value=20.333333333333332, key=986}
{first_ts=46000, last_ts=47000, value=21.5, key=588}
{first_ts=8000, last_ts=47000, value=19.625, key=203}
